Player,Season,Age,Team,Goals,Assist,G+A,Non_penalty_goals,Penalty_kicks-made,Penalty_kicks_attempted,Expected_goals,Non_penalty_xG,Expected_assisted_goals,xG+xAssisted_G,Expected_assists,Non_penalty_expGoals+assisted_goals,Goals-Expected_goals,Assists-expGoals_assisted,Non_penalty_expGoals_perShot,Shot_/90,Goals_per_shot,Goals_perShot_onTarget,Shots_onTarget,Shots_onTarget%,Passes_completed,Passes_attempted,Passes_completition%,Passes_toShot,Passes_into_last3rd,Passes_into18yard_box,Crosses_into18yard_box,Progressive_passes,TotDist_completed_passes,TotProgressive_passes,Completed_short_passes,Attempted_short_passes,Short_passes_Cmp%,Completed_medium_passes,Attempted_medium_passes,Medium_pass_Cmp%,Completed_long_passes,Attempted_long_passes,Long_passes_Cmp%,Carries/90,TotDist_Carries,PrgDist_Carries,Carries_10yards_forward,Carries_into_final_third,Carries_into18yard_box,Miscontrols,Dispossesd,Received,Prg_passes_received,Goal_creating_actions,PassLive_lead_goal,Shot_creating_actions,PassLive_lead_shot_attempt,Aerials_Won%,Yellow_cards,Red_cards,Fouls_committed,Fouls_drawn,Tackles_on_players,Tackles_won,Tackles_on_dribblers,Lost_challange_drib_player,Blocking_ball,Blocking_shots,Blocking_pass,Interceptions,Tackles_+Interc,Clearences,Mistakes_leadto_shot,Live_ball_passes,Dead_ball_pass,Passes_freeKick,Passes_behind_defenders,Swing_passes,Crosses,Corner_kikcs,Offsides,Succ_Takes_on%,Tkld_During_Take_On%,Touches/90,Touches_Def_Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Role,Tier_league
Jean Lucas,2020-2021,22,2 Teams,0,0.2,0.2,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,0.1,0.05,1.9,0,0,0.4,20,52.1,59.5,87.6,0.8,3.7,0.7,0.2,6.2,924.2,229.4,23.7,25.6,92.6,21.1,23.4,90.3,5.3,7.3,72.9,46.4,259.7,109.6,2.6,2.1,0.2,1.8,1.2,53,2.6,0.4,0.2,2.7,1.7,33.3,0.4,0.1,1.3,1.8,1.7,1.1,0.7,1.8,0.8,0.1,0.7,0.8,2.4,0.8,0.1,57.4,2,1.4,0.2,1.2,1.7,0.5,0,76.2,23.8,69.9,1.4,13.8,43.4,13.8,0.6,69.9,CM,1
Jean Lucas,2021-2022,23,Monaco,0.1,0.1,0.1,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0.09,1.6,0.04,0.11,0.6,34.6,39.7,51.1,77.8,1.1,4.6,0.9,0.3,5,661.1,161.4,19.7,22.7,87.1,14.6,17.6,82.7,3.9,7,56.3,40.4,215.1,95.4,2.6,2.3,0.4,2.8,1.5,43.9,4.4,0.1,0.1,2.3,1.1,35.9,0.2,0.1,1.7,1.6,2.7,1.6,1.1,1.4,0.9,0.3,0.6,0.8,3.5,0.2,0.1,47.5,3.3,1.2,0.2,0.4,4,2,0.1,65.1,34.9,63.3,0.7,8.8,34.6,20.9,2.1,63.3,CM,1
Jean Onana,2021-2022,21,2 Teams,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.07,1,0.14,0.75,0.2,19,42.4,53,80,0.7,4.3,0.6,0,4.4,761.8,191.3,19.5,22.4,87.1,15.2,18.1,83.7,5.9,8.9,65.9,41.7,191.7,82.5,0.9,0.7,0,2.2,1,43.2,2.3,0.2,0.1,1.9,1.6,61.3,0.1,0,1.9,1.8,3.4,2.4,1.7,2.5,1.8,0.2,1.6,1.8,5.2,1.1,0,51.4,1.2,1,0.4,0.8,0.9,0,0,73.9,26.1,66.5,2,16.1,41.6,9.5,0.7,66.5,DM,1
Jean Seri,2017-2018,26,Nice,0.1,0.2,0.3,0.1,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0.05,1.2,0.06,0.18,0.4,31.4,84.4,95.4,88.4,2.3,6,0.7,0.1,6.9,1508.4,378.2,37.6,40.4,93.1,34.7,37.5,92.6,9.9,13.6,72.7,53.4,244,134.8,1.8,1.3,0.2,1.7,0.8,84.5,1.8,0.5,0.3,4.4,2.9,44.4,0.2,0,0.9,2.1,0.9,0.5,0.3,1.6,0.6,0.1,0.4,0.9,1.8,0.5,0.1,88.9,6.3,3.6,0.2,0.9,3,2.5,0,71.2,28.8,102.3,2.3,20.9,66.2,15.8,0.8,102.3,DM,1
Jean-Eudes Aholou,2017-2018,23,Strasbourg,0.1,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0,0.06,1.2,0.13,0.71,0.2,17.9,34.8,40.7,85.5,0.4,3,0.1,0,3.9,626.2,162.3,14.8,16.6,89.2,14.2,15.7,89.9,4.4,5.9,74.5,25.7,129.8,61,1,0.9,0.1,1.1,0.8,29.7,0.7,0.2,0.1,1.3,0.9,50.5,0.1,0,1.4,1.5,2.1,1,0.5,1.1,0.9,0.2,0.7,2.2,4.3,1.7,0,39.9,0.7,0.6,0.1,0.5,0.1,0,0,78,22,50.7,2.1,14.1,31.8,5.7,0.8,50.7,DM,1
Jean-Eudes Aholou,2018-2019,24,Monaco,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0,0.1,-0.1,0,0.06,1.1,0,0,0.3,23.1,38.8,46,84.3,0.7,4.2,0.3,0.1,5.4,647.3,171.7,18.2,20.5,88.6,16.2,18.3,88.5,3.3,4.7,71.4,33.1,195.7,119.1,3,2,0.3,1.2,0.8,36.9,2.3,0.3,0.2,2.3,1.7,46.8,0.2,0,2.2,1.4,1.7,0.9,0.7,0.7,0.6,0,0.6,1.4,3.1,1,0,45,1,0.8,0.3,0.7,0.4,0,0,58.8,41.2,55.3,0.8,9.2,36.8,10.4,1.4,55.3,DM,1
Jean-Eudes Aholou,2019-2020,25,Saint-Étienne,0.1,0.1,0.3,0.1,0,0,0.1,0.1,0.1,0.2,0,0.2,0,0.1,0.07,1.4,0.1,0.25,0.6,40,37.1,44.3,83.9,0.7,2.4,0,0,4.9,597.9,121.1,17.4,20.3,85.9,16.3,17.4,93.4,2,4.1,48.3,32.1,172.9,81.7,2,1.3,0.1,2.7,1,38.1,2.1,0.1,0,1.9,1,47.6,0.4,0.1,1.6,2,2.3,1.7,0.4,0.9,0.9,0.1,0.7,2.1,4.4,1.4,0,43.4,0.6,0.6,0.1,0.6,0.4,0,0.1,75,25,57.7,2,11.1,36.7,10.1,1.9,57.7,DM,1
Jean-Eudes Aholou,2020-2021,26,2 Teams,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0.07,1.4,0.06,0.29,0.3,21.2,29.2,35.5,82.2,0.3,2.4,0.4,0,3.8,491,122.6,13.5,15.3,88.4,11.8,14.2,82.9,2.8,3.9,71.6,23.7,120.8,59.1,1.1,0.8,0.1,1.7,0.8,27.8,1,0.2,0.1,1.4,1,57.7,0.4,0,2.1,1.4,1.9,1,0.8,1.3,0.7,0.2,0.5,2.2,4.2,1.4,0,34.9,0.6,0.5,0,0.2,0.3,0,0,78.8,21.2,46.2,1.9,10.1,28.8,8.4,1,46.2,DM,1
Jean-Eudes Aholou,2021-2022,27,Strasbourg,0.1,0.1,0.2,0.1,0,0,0.2,0.2,0.1,0.2,0.1,0.2,-0.1,0,0.11,1.5,0.06,0.5,0.2,11.8,30.4,36.9,82.3,0.5,2.1,0.8,0.1,3.4,461.6,96.5,14.7,17.1,85.9,11.7,13.2,89.1,1.9,3.3,56.8,28.9,149.1,68.9,1.4,1,0.2,1.9,0.9,30.6,3.5,0.3,0.3,2.1,1.7,73.7,0.2,0,1.9,1.8,1.4,0.8,0.4,1.3,0.7,0.1,0.6,1.7,3.1,0.6,0,36.2,0.7,0.7,0.1,0.2,0.5,0,0,47.8,52.2,48.5,1.1,7.5,28.6,13.1,1.5,48.5,DM,1
Jean-Ricner Bellegarde,2019-2020,21,Strasbourg,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0.05,1.1,0,0,0.2,22.2,35.4,42.4,83.5,1.3,3.2,0.7,0.2,3.8,658,126.1,14,16,87.6,14.7,16.5,89.1,4.9,6.7,73,35.4,214.2,101.1,2.4,1.6,0.3,2.5,1.7,36.7,3.9,0.3,0.2,3.1,2.4,25.7,0.1,0,1.9,1.9,2.4,1.6,0.8,0.5,1,0.2,0.8,1.3,3.7,0.4,0,40.8,1.5,0.8,0.1,0.9,2,0.7,0,64.7,35.3,54.5,0.8,8.8,33.1,13.4,1.3,54.5,CM,1
Jean-Ricner Bellegarde,2020-2021,22,Strasbourg,0,0,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,-0.1,0.09,1,0.04,0.2,0.2,21.7,26.7,34.8,76.7,0.8,1.8,0.7,0.3,2.9,490.1,88.7,11.5,13.7,84,11.3,13.6,83.5,3.1,4.7,65.5,28.1,208.3,87.1,2.8,1.7,0.8,3.1,1.6,32.1,4.2,0.4,0.2,1.9,1.2,34.3,0.1,0,1.4,2,2.4,1.7,0.6,0.4,0.9,0.1,0.8,0.8,3.2,0.7,0,32.9,1.7,0.4,0,0.6,2.9,1.2,0,57.7,42.3,47.1,0.9,6.9,24.2,16.8,2.3,47.1,CM,1
Jean-Ricner Bellegarde,2021-2022,23,Strasbourg,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.06,1.2,0.06,0.29,0.3,22.6,33.8,41.4,81.6,0.9,2.9,0.7,0.1,4.1,559.5,120.8,16.3,18.2,89.4,13.4,15.6,86.1,3,5,60,34,223,115.7,2.9,2,0.5,2.3,1.3,34.7,3.5,0.2,0.1,2,1.2,48.6,0.2,0,1.4,2.6,2,1.2,0.7,0.9,1.1,0.2,1,1,3,0.7,0,39.4,1.8,0.8,0.2,0.3,2.1,1,0,60.3,39.7,53.8,1.7,10.3,29.6,15,1.6,53.8,CM,2
Jean-Victor Makengo,2018-2019,20,Nice,0.1,0,0.1,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,-0.1,0.11,1.1,0.08,0.2,0.4,38.5,31.3,36.8,85,1.1,2.5,0.3,0.1,3.8,448.2,81,18.5,20.8,89.1,10.3,11.6,88.7,1.2,1.7,73.7,30.2,197.8,100.2,3,2.8,0.3,2.4,2.9,37.7,4.8,0.1,0.1,2.6,2,17.2,0.3,0,1,1.1,0.9,0.7,0.1,0.3,0.4,0.1,0.3,0.8,1.7,0.4,0,36.4,0.3,0.1,0,0,0.4,0,0,78.8,21.2,46.5,0.5,5.4,26.2,15.7,1.7,46.5,CM,2
Jean-Victor Makengo,2019-2020,21,Toulouse,0.2,0,0.2,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,0.06,1.3,0.14,0.5,0.4,28.6,33.2,40.3,82.4,1,3.9,0.5,0.1,5.7,468.7,130.8,20.4,23.7,86.2,8.9,10.9,81.7,2,2.8,71,35,221.9,119.5,3.4,1.9,0.5,2.5,1.3,39.8,3.9,0,0,1.9,1.7,15.8,0.1,0,1.9,1.3,1.3,1,0.4,0.8,0.6,0.1,0.5,0.3,1.5,0.5,0.1,39.7,0.5,0.3,0.2,0.1,0.7,0.1,0.1,44.8,55.2,50.6,0.9,7.6,28.6,14.7,1.2,50.6,CM,1
Jeff Reine-Adélaïde,2018-2019,20,Angers,0.1,0.1,0.2,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,0,0.13,1.3,0.08,0.21,0.5,38.9,32.9,39.9,82.3,1.2,2.6,0.9,0,4.8,488.6,118.6,17.6,20,87.9,11.2,13,85.7,2,2.7,74,35.9,289.5,154.8,4.8,4.3,1.1,2.6,2.6,41,5.1,0.3,0.2,3.5,2.4,38.6,0.1,0,1.1,2.4,1.4,0.8,0.6,0.8,0.7,0,0.7,0.7,2.1,0.4,0,38.5,1.2,0.3,0.2,0.1,0.7,0,0.1,61.6,38.4,52.8,0.7,6.7,27.7,20,2.6,52.8,AM,1
Jeff Reine-Adélaïde,2019-2020,21,2 Teams,0.3,0.2,0.5,0.3,0,0,0.2,0.2,0.2,0.3,0.1,0.3,0.1,0.1,0.29,0.6,0.5,0.75,0.4,66.7,40.2,47.4,84.8,1.3,4,0.9,0.2,5,583.7,139.2,23,24.7,92.8,12.6,14.3,88.3,2.3,3.8,61.1,43,314,159,4.5,4.1,0.8,2.7,2.6,46.7,4.8,0.7,0.4,4.1,3.1,47.1,0.3,0,1.5,1.7,1.4,0.9,0.6,0.8,0.4,0.1,0.3,0.7,2.1,0.5,0,45.1,2.3,0.6,0,0.1,1.6,0.7,0,74.6,25.4,59,0.8,7.2,34,18.9,2,59,AM,1
Jeff Reine-Adélaïde,2020-2021,22,Nice,0.1,0.2,0.3,0.1,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,0,0.11,1.3,0.07,0.2,0.4,33.3,42.2,50.4,83.8,1.4,5.2,1,0.1,6,712.9,159.8,21,23.1,90.8,16.7,18.9,88.3,3.5,5.9,59.4,43.3,262.5,113.5,3.1,3.1,0.4,2.8,3.4,51.6,5.3,0.3,0.2,2.9,1.8,28.6,0.1,0,0.5,1.8,0.6,0.3,0.2,0.6,0.9,0.1,0.8,0.3,0.9,0.5,0,47.8,2.5,0.9,0.3,0.6,1.8,0.8,0.2,62.7,37.3,62.2,0.9,7.5,37.3,18.8,2.3,62.2,AM,1
Jeremy Doku,2020-2021,18,Rennes,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0,0,0,0.08,1.4,0.06,0.29,0.3,19.4,30.1,37.7,79.8,1.6,1.6,1.9,0.5,4.1,436.5,99.1,18.4,21.4,86.3,9.6,11.4,83.7,1.4,2.2,62.5,37,266.4,145.1,5.3,3,1.9,3.3,2.3,40.4,10.9,0.4,0.4,4.2,39.1,0,0,1.4,2.7,1.7,1,0.4,0.6,0.7,0,0.7,0.4,2.1,0,0,37.3,0.3,0.1,0.2,0.1,2.2,0,0.2,65.1,34.9,50.9,0.2,4.2,18.6,29.2,4.6,50.9,LW,2
Jessy Deminguet,2018-2019,20,Caen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.5,0,0,0.1,14.3,26.7,32.9,81.3,0.4,2.6,0.1,0.1,2.7,477.9,96,11.9,13.5,88.4,10.3,12.4,82.9,3.7,5.2,71.2,23.3,162,80.9,2.1,1.1,0.1,1.3,1.8,25.4,1.2,0.2,0.2,1.5,1.1,48,0.1,0,1.6,1,2.6,1.8,1.1,1.8,1.3,0.2,1.1,1.3,3.9,2,0.1,31.6,1.2,0.6,0,0.6,1,0.3,0,63.6,36.4,44.1,2.3,10.5,27.4,6.9,0.6,44.1,CM,0
Jim Allevinah,2021-2022,26,Clermont Foot,0.1,0.1,0.2,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0,0.07,2.6,0.02,0.07,0.9,34.9,25.2,33,76.3,0.9,2.7,0.6,0.1,3.4,369.1,79,14.8,17.4,85.4,7.4,9.9,75,1.8,2.7,65.9,34.2,278.5,131.7,4.7,2.9,1,2.5,2.4,36,7.1,0.2,0.1,3.2,41,0.1,0,1,2.1,1.1,0.8,0.3,0.8,0.7,0,0.7,0.4,1.5,0.2,0,31.7,1,0.2,0.1,0.3,2.1,0.5,0.1,47.1,52.9,45.2,0.5,6.4,20.5,19.3,3.9,45.2,RW,1
Jimmy Cabot,2020-2021,26,Angers,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.08,1,0.1,0.25,0.4,40,30.1,41,73.4,1.1,2.6,1.5,0.3,4,478.1,118.9,17,20.4,83.6,10,13.5,74.5,2.6,4,64.3,35.7,202.7,97.3,3.2,2.4,0.5,3.2,1.1,37.9,8,0.1,0.1,1.9,12.5,0.1,0,1.5,1.1,2.5,1.2,1.1,2.4,0.8,0,0.8,1.1,3.6,0.6,0,39.8,1.1,0.3,0.2,0.2,2.5,0.4,0.1,42.9,57.1,54.9,0.4,8.1,24.1,23.8,2.5,54.9,RM,1
Jimmy Durmaz,2017-2018,28,Toulouse,0.3,0.3,0.5,0,0.3,0.4,0.3,0,0.2,0.5,0.2,0.2,-0.1,0,0.1,0.05,0.8,0,0,0.3,33.3,31.9,47.1,67.7,1.9,4.4,1.5,0.4,5.3,541.1,190.7,17.8,22.1,80.6,10.2,15.6,65.2,3.6,7.4,48.2,36.2,221.7,120.4,3.2,2.6,0.8,1.3,1.7,37.2,6.9,0.5,0.3,4.6,55.6,0.4,0,2.1,1.2,1.4,0.8,0.5,0.7,0.2,0,0.2,1.2,2.6,0.8,0,40.6,6.2,2.7,0.2,0.5,5.3,2,0,62.1,37.9,54.5,0.9,4.9,27.8,22.9,1.9,54.2,CM,0
John Bostock,2018-2019,26,Toulouse,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,-0.1,0.03,0.6,0,,0,0,46.4,55.6,83.4,0.6,4.1,0.4,0,5.3,722.4,222.6,26.6,28.4,93.6,15.7,18.4,85.6,2.9,6.4,45.7,33.4,131.4,63.3,0.5,0.8,0,1.5,0.7,43.9,1.1,0,0,1.4,0.9,58.3,0.1,0,1.6,1.3,2.2,1.3,0.8,1.9,1.1,0.2,0.9,1.6,3.7,1,0,51.4,4.1,2.9,0.2,0.4,1.6,1.2,0,16.7,83.3,64.2,1.9,13.2,40.2,11.3,0.2,64.2,CM,0
Jonas Martin,2017-2018,27,Strasbourg,0.1,0.1,0.2,0,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0,0,0.06,0.7,0.04,0.13,0.2,33.3,44,52.7,83.6,1.2,3.7,0.7,0.1,4.8,714.8,183.4,22.1,24.8,89.1,15.5,17.8,87,4.2,6,69.8,38.3,176.7,77.8,1.2,1,0.1,1.1,1.5,42.6,2.9,0.2,0.1,2.5,2,41.8,0.2,0,1.6,1.2,2.2,1.5,0.5,1.1,0.9,0.1,0.8,1,3.2,1.1,0,49.1,3.5,1.6,0.3,0.6,1.5,0.6,0.1,65.9,34.1,60.9,1.7,10.2,38.6,12.6,1.1,60.8,DM,1
Jonas Martin,2018-2019,28,Strasbourg,0.1,0,0.2,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0,0,0.09,0.7,0.06,0.13,0.3,47.1,58.8,67.4,87.3,1,5.3,0.5,0.2,6.7,1018,261.8,28.7,31.1,92.4,21.5,24,89.6,6.6,8.3,78.5,46.9,227.5,106.9,2,1.9,0.4,0.9,1.3,56.3,2,0.2,0.1,1.9,1.6,47.2,0.4,0,1.5,1,2,1.2,0.7,0.7,1.3,0.5,0.8,1.3,3.3,1.8,0,64.3,2.9,2.2,0,1.6,0.9,0.2,0,70.4,29.6,76.8,3,15.6,49.2,12.6,1.2,76.7,DM,1
Jonathan Bamba,2020-2021,24,Lille,0.2,0.3,0.5,0.2,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0.1,0.1,0.07,1.8,0.1,0.3,0.6,33.3,39.3,50.7,77.7,1.9,2.8,1.3,0.3,3.9,577.6,147.7,22.6,25.4,89.3,11.3,14.2,79.2,3.1,6.3,49.5,40.6,231.7,111.1,3.1,2.9,0.7,2.7,2.2,45.7,7.9,0.5,0.3,3.6,2.3,35.7,0.1,0,0.8,2,1.4,0.7,0.7,1.8,0.7,0.1,0.7,0.7,2.1,0.5,0,44.7,5.5,1.6,0.1,0.2,4.4,2.3,0.1,43.7,56.3,62.7,0.8,5.6,30.8,27.2,2.1,62.7,LW,2
Jonathan Bamba,2018-2019,22,Lille,0.4,0.1,0.5,0.4,0,0,0.3,0.2,0.2,0.4,0.1,0.4,0.1,0.1,-0.1,0.12,2,0.18,0.44,0.8,40.9,28.4,36.9,77,1.3,2.5,1,0.2,3.7,400,109.8,15.7,18.4,85.5,8.3,10.3,80.5,1.7,3.2,52.8,33.4,233.2,111.3,3.4,3.1,0.8,2.4,2.5,35.1,7.9,0.3,0.2,3.1,42.9,0.1,0,0.7,1.9,0.9,0.6,0.4,0.8,0.7,0,0.7,1.2,2.1,0.5,0,34.7,2.2,0.6,0.5,0.4,1.7,0.7,0.1,44.7,55.3,48.1,0.3,5.6,23.2,20.4,2.8,48.1,LW,2
Jonathan Bamba,2017-2018,21,Saint-Étienne,0.2,0.3,0.5,0.1,0.1,0.1,0.3,0.2,0.3,0.6,0.2,0.5,-0.1,-0.1,0,0.09,2.2,0.05,0.14,0.7,32.8,31.8,42.7,74.5,1.9,2.5,1,0.2,3.8,475.7,116.9,17.4,20.3,85.4,10.1,13,77.9,2.5,4.9,51.8,32.8,228.9,112.3,4.1,2.7,1.2,2.7,3,39.7,8.6,0.5,0.2,3.7,35.3,0,0,1,1.7,1,0.7,0.4,1.7,1,0.1,0.9,0.7,1.7,0.6,0,37.6,4.6,1.3,0.3,0.1,3.7,1.9,0.7,51.8,47,54.4,0.6,5.7,24.2,25.2,3.2,54.3,LW,2
Jonathan Bamba,2019-2020,23,Lille,0,0.2,0.2,0,0,0.1,0.3,0.2,0.1,0.4,0.1,0.3,-0.2,-0.2,0.1,0.07,2.1,0,0,1.1,51.1,30.8,38.8,79.3,1.7,3.2,0.8,0,3.7,439.5,126.7,17,19.2,88.4,8,9.9,81.1,2.6,4.4,60,31.6,223.3,116,4,2.9,1.4,2.3,2.1,35.7,6.1,0.3,0.2,4,40,0,0,0.7,2.1,0.6,0.3,0.3,1,0.9,0.1,0.7,0.7,1.3,0.4,0.1,35.6,2.9,0.7,0.3,0.2,2.4,1.4,0.2,54.9,45.1,50,0.4,4.8,23.6,22.7,2.7,49.9,LW,1
Jonathan Bamba,2021-2022,25,Lille,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,-0.1,-0.1,-0.1,0.06,1.9,0.02,0.08,0.4,23.5,32.1,42.6,75.4,1.7,2.8,1.3,0.3,4.3,491.4,159.9,18.9,21.8,87.1,8.7,11.2,78.1,2.9,5.7,51.3,37.7,237.4,115.7,3.7,2.3,1.3,2.8,2.1,39.4,7.4,0.3,0.2,3.3,45.7,0.1,0,0.4,2.1,1.1,0.4,0.5,0.9,0.9,0,0.9,0.8,1.9,0.4,0,37.2,5.2,1.2,0.1,0.1,4.3,2.6,0.5,33,67,55.7,0.6,6.7,25.5,24.5,3,55.7,LW,1
Jonathan Cafu,2017-2018,26,Bordeaux,0.3,0.1,0.4,0.3,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,0,0.14,2,0.14,0.4,0.7,35.7,35,44.9,77.8,1.8,2,0.9,0,2.3,455.1,98.2,21.9,24.5,89.5,8.5,11.7,73.2,1.7,2.6,66.7,46.2,318.9,162.5,5.1,4,1.7,4.5,2.3,48.1,10.7,0.4,0.3,4,33.3,0.1,0,2.6,2.7,2.3,1.3,0.7,1.1,0.9,0.1,0.7,1.4,3.7,0.1,0,43.9,0.7,0.3,0.1,0.3,1.8,0,0.3,50,50,59.9,0.9,6.4,27.4,27.3,5.1,59.9,RW,0
Jonathan Ikone,2017-2018,19,Montpellier,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.05,1.6,0.06,0.25,0.4,22.2,24.3,35.7,68.2,1.1,1.8,1,0,3.6,348.5,84.3,15.9,19.7,80.7,5.7,9,63,1.6,3.9,41.9,29.6,250.3,117.7,4.3,3.7,1.7,2.7,2.4,37.3,7.7,0.2,0.2,3.4,2,25,0,0,1,0.6,1.2,0.9,0.4,0.9,0.7,0,0.7,0.5,1.7,0.3,0,33,2.4,0.9,0.4,0.4,2.3,1.4,0,63.5,36.5,46.9,0.5,3.2,20.6,24.2,3.3,46.9,RW,2
Jonathan Ikone,2018-2019,20,Lille,0.1,0.3,0.4,0.1,0,0,0.2,0.2,0.2,0.4,0.1,0.4,-0.1,0.1,0.1,1.6,0.06,0.18,0.5,33.3,22.1,30.6,72.2,1.8,2,1,0.1,3.1,318.1,87.3,12.4,14.9,83.4,6.2,8.4,74.3,1.5,2.6,57.3,29.2,193.7,103.5,3.6,2.4,1.1,2.6,2.1,32.5,6.4,0.7,0.5,3.9,3,20,0.1,0,1.2,0.9,0.8,0.5,0.3,0.7,0.8,0.1,0.7,0.2,1,0.1,0,30,0.5,0.2,0.6,0.3,0.7,0,0,61,39,40.4,0.3,2.9,19.6,18.6,2.7,40.4,RW,2
Jonathan Ikone,2019-2020,21,Lille,0.1,0.3,0.4,0.1,0,0,0.2,0.1,0.2,0.4,0.2,0.3,0,0.1,0.09,1.5,0.06,0.15,0.6,37.1,23.3,30.6,76.1,1.4,2.1,1.4,0.2,3.2,334.8,72.8,12.5,14.8,84.6,7.3,8.8,82.7,1.6,2.7,60.7,29.1,186,86.7,2.9,2.4,1.3,3.2,2.1,32.7,7.1,0.6,0.5,3.3,2.5,32,0.3,0,0.8,1.1,0.7,0.3,0.3,0.8,1.1,0.1,1.1,0.2,0.9,0.1,0,28.8,1.5,0.2,0.8,0.2,0.9,0.1,0.1,60.5,39.5,43,0.2,1.8,20,22.1,3.1,43,RW,2
Jonathan Ikone,2020-2021,22,Lille,0.2,0.2,0.4,0.1,0,0,0.2,0.1,0.1,0.3,0.1,0.3,0,0.1,0.08,1.9,0.07,0.27,0.5,23.9,25.1,31.4,80,1,2.2,0.9,0,3,375.6,82.8,13.5,16.1,84.1,8.1,9.6,84.5,1.6,2.4,66.7,29.4,185.8,96,2.7,2.2,1,2.5,2.3,32.9,4.8,0.4,0.2,2.6,1.7,29.8,0,0,0.5,1,0.7,0.5,0.4,0.5,0.7,0,0.6,0.3,1,0.4,0,29.8,1.5,0.5,0.4,0.3,0.3,0,0.2,60.9,39.1,41.8,0.6,3.4,20.9,18.5,2.3,41.8,RW,2
Jonathan Ikone,2021-2022,23,Lille,0.1,0,0.1,0.1,0,0,0.2,0.2,0.2,0.4,0.1,0.4,-0.1,-0.2,0.1,1.9,0.05,0.13,0.7,36.4,28.1,35.9,78.1,1.3,2.2,1.5,0.1,4.2,465,112.7,13.6,16.2,84.3,9.9,11.9,83,2.9,4.3,66.7,31.5,212.9,105.3,2.9,2.5,0.9,2.5,1.5,35.3,6,0.2,0.1,3,2.4,33.3,0.1,0,1.1,0.6,0.9,0.3,0.3,0.6,1.1,0.1,1,0.4,1.4,0.3,0,34.2,1.4,0.3,0.4,0.4,0.7,0.1,0.2,44.6,53.6,48.8,1.3,5.3,24.1,21,3.7,48.8,RW,2
Jordan Ferri,2017-2018,25,Lyon,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,0,0.05,1,0,,0,0,67.7,77,87.9,1.1,7.9,0.7,0.1,10.3,1113.6,332.2,33.7,35.7,94.5,26.1,29.9,87.3,5.5,6.6,83,56.7,299.1,164.8,3,2.3,0.4,1.6,1.3,67.3,4.2,0.6,0.6,3.7,3.1,50,0.6,0,2.3,1.3,2.8,1.6,1,1.8,1.6,0.1,1.4,0.7,3.5,1.6,0.3,75.2,1.7,1,0.6,0.8,0.7,0.1,0,92.3,7.7,87,2,15.5,56.7,16.4,1.8,87,CM,1
Jordan Ferri,2018-2019,26,2 Teams,0.1,0,0.1,0.1,0,0,0,0,0.1,0.2,0.1,0.2,0.1,-0.1,0.04,0.7,0.13,0.67,0.1,20,42.3,52.2,81,1.1,5.7,1.1,0,8.2,757.8,254.4,18.6,21.3,87.5,16.8,19.5,86.1,5,7.6,66.5,37,246.8,133.7,2.7,1.3,0.3,2,1.4,41.4,2.9,0.3,0.2,3,2.6,40.4,0.2,0,1.9,1.4,2.6,1.5,1.2,1.8,1.4,0.2,1.2,0.7,3.3,0.5,0,51.2,1,0.5,0.4,0.8,1.2,0,0.1,53.8,46.2,63.5,0.9,9.5,41.6,13.5,0.9,63.5,CM,1
